Comment_ID,Comment_Text,Toxicity_Label,Clean,Toxic,Severe_Toxic,Threat,Identity_Attack,Toxicity_Score,Comment_Length,Word_Count,Platform,Topic,Moderation_Priority,Language
COM023026,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.077,60,8,Social Media,Entertainment,High,English
COM023027,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.541,52,9,Social Media,Education,High,English
COM023028,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.918,66,9,Social Media,Gaming,High,English
COM023029,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.088,60,8,Community Chat,Technology,Low,English
COM023030,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.053,61,9,Forum,Education,Medium,English
COM023031,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.505,52,9,Social Media,Entertainment,Low,English
COM023032,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.896,66,9,Forum,Gaming,Low,English
COM023033,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.061,61,9,Community Chat,Education,High,English
COM023034,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.174,58,9,Blog,Sports,Medium,English
COM023035,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.086,58,9,Social Media,Education,Medium,English
COM023036,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.045,58,9,Blog,Education,Medium,English
COM023037,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.027,52,8,Social Media,Gaming,Medium,English
COM023038,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.877,66,9,Forum,Education,Low,English
COM023039,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.028,58,9,Social Media,Politics,High,English
COM023040,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.159,60,8,Forum,Technology,Low,English
COM023041,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.854,71,11,Community Chat,Education,Medium,English
COM023042,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.901,66,9,Forum,Entertainment,Low,English
COM023043,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.168,52,8,News Comments,Technology,Medium,English
COM023044,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.185,52,8,News Comments,Sports,High,English
COM023045,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.657,52,9,Blog,Education,High,English
COM023046,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.702,44,7,Community Chat,Sports,Low,English
COM023047,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.06,52,8,Blog,Education,Low,English
COM023048,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.737,58,9,Forum,Politics,Low,English
COM023049,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.023,58,9,Forum,Sports,Medium,English
COM023050,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.631,39,6,Social Media,Education,Low,English
COM023051,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.028,58,9,News Comments,Gaming,High,English
COM023052,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.089,52,8,Community Chat,Entertainment,Low,English
COM023053,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.517,52,9,Blog,Gaming,Medium,English
COM023054,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.717,61,8,Community Chat,Gaming,Medium,English
COM023055,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.05,61,9,Forum,Gaming,Medium,English
COM023056,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.163,60,8,Forum,Politics,Low,English
COM023057,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.013,60,8,Community Chat,Politics,High,English
COM023058,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.164,58,9,Blog,Sports,High,English
COM023059,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.041,58,9,News Comments,Entertainment,High,English
COM023060,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.539,44,7,Social Media,Politics,Medium,English
COM023061,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.852,58,9,Community Chat,Gaming,High,English
COM023062,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.069,61,9,Social Media,Gaming,Low,English
COM023063,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.154,58,9,Social Media,Gaming,Low,English
COM023064,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.473,52,7,Social Media,Politics,Medium,English
COM023065,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.078,58,9,Community Chat,Education,Medium,English
COM023066,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.095,61,9,Forum,Education,High,English
COM023067,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.003,60,8,Community Chat,Education,Low,English
COM023068,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.703,60,8,Forum,Gaming,Medium,English
COM023069,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.497,52,7,Community Chat,Sports,High,English
COM023070,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.059,58,9,Blog,Politics,High,English
COM023071,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.803,61,8,Forum,Sports,Medium,English
COM023072,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.024,52,8,Forum,Entertainment,High,English
COM023073,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.037,61,9,Blog,Sports,Medium,English
COM023074,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.551,52,9,Community Chat,Sports,Low,English
COM023075,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.04,60,8,Forum,Sports,High,English
COM023076,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.644,52,7,Social Media,Entertainment,High,English
COM023077,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.566,52,9,News Comments,Education,Medium,English
COM023078,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.045,60,8,Forum,Politics,High,English
COM023079,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.663,61,8,Social Media,Sports,Low,English
COM023080,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.755,71,11,Blog,Technology,Medium,English
COM023081,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.166,60,8,Social Media,Technology,High,English
COM023082,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.72,52,9,Forum,Education,High,English
COM023083,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.065,52,8,Social Media,Gaming,Low,English
COM023084,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.845,66,9,Forum,Politics,Low,English
COM023085,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.169,58,9,Social Media,Education,Low,English
COM023086,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.064,60,8,Blog,Gaming,High,English
COM023087,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.006,61,9,News Comments,Technology,High,English
COM023088,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.013,60,8,Blog,Sports,Medium,English
COM023089,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.816,61,8,Forum,Education,Medium,English
COM023090,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.152,58,9,News Comments,Technology,Medium,English
COM023091,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.039,60,8,News Comments,Gaming,Medium,English
COM023092,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.16,60,8,Blog,Gaming,High,English
COM023093,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.067,52,8,Community Chat,Gaming,Medium,English
COM023094,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.731,66,9,Community Chat,Technology,High,English
COM023095,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.142,58,9,Community Chat,Gaming,High,English
COM023096,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.037,61,9,Community Chat,Politics,High,English
COM023097,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.935,66,9,News Comments,Entertainment,Medium,English
COM023098,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.121,60,8,Forum,Politics,High,English
COM023099,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.091,61,9,Blog,Sports,High,English
COM023100,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.815,61,8,Social Media,Technology,Medium,English
COM023101,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.178,52,8,Social Media,Politics,High,English
COM023102,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.079,58,9,Social Media,Entertainment,Medium,English
COM023103,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.081,61,9,Social Media,Technology,Low,English
COM023104,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.499,52,9,Social Media,Gaming,Medium,English
COM023105,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.563,44,7,Social Media,Sports,Medium,English
COM023106,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.132,58,9,Forum,Entertainment,Medium,English
COM023107,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.147,60,8,Forum,Politics,Low,English
COM023108,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.865,63,9,News Comments,Entertainment,Medium,English
COM023109,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.086,61,9,Forum,Politics,High,English
COM023110,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.763,58,9,News Comments,Sports,Low,English
COM023111,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.683,71,11,Blog,Entertainment,Medium,English
COM023112,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.146,60,8,News Comments,Technology,High,English
COM023113,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.063,61,9,Blog,Technology,Low,English
COM023114,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.888,63,9,Blog,Technology,Medium,English
COM023115,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.748,58,9,Social Media,Politics,Medium,English
COM023116,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.049,60,8,Forum,Entertainment,Medium,English
COM023117,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.043,58,9,Social Media,Education,Low,English
COM023118,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.699,52,7,Social Media,Education,Low,English
COM023119,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.633,44,7,Blog,Education,High,English
COM023120,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.793,66,10,Blog,Technology,Medium,English
COM023121,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.056,61,9,News Comments,Technology,High,English
COM023122,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.024,52,8,Community Chat,Technology,Low,English
COM023123,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.596,52,9,News Comments,Education,Low,English
COM023124,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.695,52,9,Community Chat,Education,Low,English
COM023125,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.187,61,9,Community Chat,Gaming,Low,English
COM023126,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.092,58,9,Community Chat,Gaming,Medium,English
COM023127,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.091,61,9,Social Media,Sports,Low,English
COM023128,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.17,52,8,Blog,Entertainment,Medium,English
COM023129,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.105,60,8,Forum,Politics,Medium,English
COM023130,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.084,52,8,News Comments,Entertainment,High,English
COM023131,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.109,61,9,Community Chat,Technology,Medium,English
COM023132,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.089,58,9,Community Chat,Education,High,English
COM023133,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.529,52,9,Forum,Gaming,Low,English
COM023134,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.126,58,9,News Comments,Sports,Low,English
COM023135,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.049,60,8,Community Chat,Sports,Low,English
COM023136,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.148,52,8,Social Media,Entertainment,Medium,English
COM023137,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.928,66,9,Blog,Entertainment,High,English
COM023138,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.052,60,8,Forum,Gaming,Medium,English
COM023139,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.161,60,8,Social Media,Technology,High,English
COM023140,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.049,60,8,Social Media,Technology,Medium,English
COM023141,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.833,63,9,Blog,Technology,Low,English
COM023142,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.08,61,9,Community Chat,Technology,High,English
COM023143,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.121,52,8,Blog,Entertainment,Medium,English
COM023144,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.571,44,7,News Comments,Education,High,English
COM023145,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.085,60,8,Social Media,Politics,High,English
COM023146,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.803,63,9,Blog,Gaming,Low,English
COM023147,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.194,61,9,Forum,Sports,Medium,English
COM023148,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.685,44,7,News Comments,Politics,Medium,English
COM023149,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.74,52,7,Social Media,Technology,Low,English
COM023150,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.921,60,8,News Comments,Entertainment,Low,English
COM023151,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.804,66,9,News Comments,Gaming,Low,English
COM023152,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.002,52,8,News Comments,Politics,Low,English
COM023153,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.903,66,9,Blog,Sports,Low,English
COM023154,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.684,44,7,Social Media,Politics,High,English
COM023155,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.032,60,8,News Comments,Sports,Low,English
COM023156,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.091,60,8,Community Chat,Education,High,English
COM023157,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.006,61,9,News Comments,Gaming,Low,English
COM023158,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.132,58,9,Social Media,Gaming,Medium,English
COM023159,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.508,44,7,Forum,Entertainment,Low,English
COM023160,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.03,60,8,Community Chat,Gaming,Medium,English
COM023161,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.521,44,7,Social Media,Politics,Low,English
COM023162,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.763,60,8,Blog,Gaming,Low,English
COM023163,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.031,60,8,News Comments,Entertainment,Medium,English
COM023164,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.013,61,9,News Comments,Entertainment,Low,English
COM023165,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.073,52,8,Community Chat,Education,Low,English
COM023166,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.015,60,8,Blog,Education,High,English
COM023167,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.519,44,7,News Comments,Sports,Low,English
COM023168,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.172,60,8,Social Media,Politics,Low,English
COM023169,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.076,58,9,News Comments,Education,Low,English
COM023170,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.191,52,8,Blog,Politics,High,English
COM023171,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.685,52,9,Community Chat,Entertainment,Low,English
COM023172,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.759,66,9,Forum,Politics,Low,English
COM023173,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.196,60,8,Forum,Sports,Low,English
COM023174,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.064,52,8,Blog,Politics,Medium,English
COM023175,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.709,52,9,Blog,Education,Low,English
COM023176,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.141,58,9,Blog,Politics,Low,English
COM023177,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.043,60,8,Community Chat,Entertainment,High,English
COM023178,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.601,44,7,Blog,Politics,High,English
COM023179,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.003,61,9,Blog,Education,Medium,English
COM023180,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.149,58,9,Blog,Entertainment,Medium,English
COM023181,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.709,60,8,Blog,Entertainment,Low,English
COM023182,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.765,66,9,News Comments,Politics,Medium,English
COM023183,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.845,61,8,Social Media,Gaming,Low,English
COM023184,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.141,58,9,Community Chat,Gaming,Medium,English
COM023185,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.454,52,7,Forum,Technology,High,English
COM023186,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.046,58,9,Forum,Gaming,High,English
COM023187,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.798,66,9,Blog,Sports,High,English
COM023188,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.049,52,8,Blog,Technology,Medium,English
COM023189,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.129,60,8,Social Media,Sports,High,English
COM023190,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.028,60,8,Community Chat,Entertainment,Medium,English
COM023191,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.098,58,9,Community Chat,Technology,Medium,English
COM023192,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.684,71,11,News Comments,Technology,Low,English
COM023193,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.087,52,8,Blog,Politics,Medium,English
COM023194,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.801,58,9,News Comments,Gaming,Medium,English
COM023195,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.135,52,8,Forum,Entertainment,Low,English
COM023196,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.478,52,7,Blog,Gaming,Medium,English
COM023197,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.064,58,9,Social Media,Education,High,English
COM023198,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.731,52,9,News Comments,Sports,Low,English
COM023199,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.837,66,10,Forum,Technology,Low,English
COM023200,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.653,52,9,Forum,Technology,Medium,English
COM023201,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.15,61,9,Forum,Education,Medium,English
COM023202,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.562,44,7,Blog,Politics,High,English
COM023203,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.058,58,9,Community Chat,Sports,Medium,English
COM023204,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.575,52,7,Community Chat,Sports,Medium,English
COM023205,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.161,52,8,Blog,Technology,Medium,English
COM023206,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.047,60,8,Community Chat,Gaming,Low,English
COM023207,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.704,71,11,News Comments,Gaming,Medium,English
COM023208,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.117,58,9,Forum,Gaming,Low,English
COM023209,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.086,52,8,Community Chat,Education,High,English
COM023210,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.143,60,8,Community Chat,Politics,Medium,English
COM023211,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.605,39,6,Blog,Technology,Low,English
COM023212,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.765,61,8,Community Chat,Entertainment,Medium,English
COM023213,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.03,61,9,News Comments,Sports,High,English
COM023214,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.808,68,10,News Comments,Technology,High,English
COM023215,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.161,60,8,Social Media,Technology,Low,English
COM023216,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.197,52,8,Forum,Sports,High,English
COM023217,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.729,61,8,Forum,Technology,Low,English
COM023218,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.026,52,8,News Comments,Education,High,English
COM023219,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.199,52,8,Community Chat,Education,Low,English
COM023220,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.135,52,8,News Comments,Sports,Low,English
COM023221,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.009,61,9,Blog,Sports,Medium,English
COM023222,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.601,44,7,Forum,Education,Low,English
COM023223,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.078,58,9,Social Media,Gaming,Medium,English
COM023224,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.77,66,9,Blog,Education,Low,English
COM023225,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.023,52,8,Forum,Technology,Medium,English
COM023226,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.709,60,8,News Comments,Sports,Medium,English
COM023227,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.487,39,6,Community Chat,Technology,Low,English
COM023228,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.741,71,11,Blog,Technology,High,English
COM023229,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.101,61,9,Social Media,Sports,Low,English
COM023230,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.749,66,9,News Comments,Politics,Medium,English
COM023231,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.043,60,8,Blog,Sports,Low,English
COM023232,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.056,52,8,Blog,Politics,High,English
COM023233,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.825,66,9,Forum,Politics,High,English
COM023234,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.089,61,9,Community Chat,Entertainment,Low,English
COM023235,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.174,61,9,Forum,Gaming,High,English
COM023236,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.15,61,9,Social Media,Gaming,High,English
COM023237,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.128,52,8,Social Media,Entertainment,Medium,English
COM023238,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.11,61,9,News Comments,Sports,Low,English
COM023239,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.035,52,8,Community Chat,Sports,Medium,English
COM023240,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.072,58,9,News Comments,Education,Medium,English
COM023241,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.078,58,9,Blog,Politics,Low,English
COM023242,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.734,52,7,Blog,Gaming,Medium,English
COM023243,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.003,60,8,News Comments,Technology,Medium,English
COM023244,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.894,66,10,News Comments,Education,High,English
COM023245,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.024,58,9,Community Chat,Sports,Medium,English
COM023246,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.17,61,9,Community Chat,Technology,Low,English
COM023247,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.156,61,9,Forum,Education,High,English
COM023248,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.008,61,9,Social Media,Technology,Medium,English
COM023249,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.747,44,7,Community Chat,Gaming,Medium,English
COM023250,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.2,58,9,Forum,Sports,Low,English
COM023251,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.015,58,9,Forum,Technology,High,English
COM023252,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.744,66,9,Forum,Politics,High,English
COM023253,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.618,44,7,Blog,Education,Medium,English
COM023254,This message includes threatening language and should be reviewed.,Threat,0,1,0,1,0,0.922,66,9,Community Chat,Education,Low,English
COM023255,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.675,39,6,Forum,Education,High,English
COM023256,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.622,52,9,Blog,Education,Medium,English
COM023257,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.517,39,6,Forum,Politics,Medium,English
COM023258,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.069,58,9,Blog,Education,Low,English
COM023259,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.651,52,9,Social Media,Politics,Low,English
COM023260,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.086,61,9,Blog,Politics,Medium,English
COM023261,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.147,58,9,Social Media,Gaming,Low,English
